# time=2019-03-06T12:30:00Z
lat,lon,pressure,ff,dd
44.422527,11.379517,18700.0,41.23,272
45.639217,12.838307,15800.0,46.87,283
43.345501,14.538914,18100.0,42.88,312
44.120857,11.612234,17500.0,40.0,277
45.526726,12.72408,15000.0,45.74,281
32.541149,-0.415575,18400.0,53.05,231
44.202744,11.459745,17100.0,40.17,275
43.831467,-33.140385,15100.0,106.15,304
43.836075,-33.140881,15700.0,112.06,309
37.43248,9.65466,15600.0,33.11,288
44.328945,11.372486,18600.0,40.66,273
43.343922,-33.675888,14800.0,103.91,306
43.69614,14.339923,17600.0,45.06,307
45.35022,12.576673,18100.0,42.68,274
32.616844,-0.527075,18300.0,54.56,231
31.54221,-1.637517,18100.0,54.0,230
44.128517,-32.944035,16300.0,111.89,304
44.730305,12.069931,15600.0,41.41,276
44.341103,11.556846,17900.0,40.6,274
44.481148,-32.732716,18700.0,119.74,309
32.565357,-0.451666,17700.0,51.08,232
31.421169,-1.462911,18500.0,50.5,230
46.917419,16.807701,18100.0,68.1,310
46.429241,16.430477,18200.0,59.28,305
45.452221,13.254013,17200.0,45.37,285
44.752689,-32.463367,18300.0,124.38,308
44.401295,-32.868546,17000.0,121.94,309
39.107838,10.645674,18200.0,44.63,298
39.111809,10.70591,18200.0,44.9,300
38.41848,10.366395,16800.0,44.05,300
44.675037,-32.622978,18100.0,117.85,307
44.471008,-32.881546,17400.0,120.77,309
43.316528,-33.37817,17400.0,96.92,294
44.749287,-32.918362,18400.0,120.42,305
44.708244,-32.72187,17800.0,118.77,307
44.464638,-32.98481,17100.0,117.59,309
44.971214,-32.332535,18400.0,122.47,308
43.393051,14.661146,18100.0,43.66,314
39.551464,10.540539,16500.0,43.45,295
39.382896,10.642814,16700.0,43.62,298
39.293831,10.614532,17100.0,44.85,298
38.29427,9.671319,16700.0,40.82,297
36.581161,25.081469,18400.0,68.39,279
31.450497,-1.50799,18500.0,52.57,230
47.259434,16.768559,18700.0,69.22,307
44.826328,-32.595802,18300.0,122.97,307
44.194263,-33.110847,15800.0,105.64,304
44.656742,-32.995758,18100.0,116.6,305
32.171074,-0.71957,18400.0,55.25,230
46.999996,17.386122,17300.0,64.48,307
46.493759,17.325655,16600.0,64.14,307
45.242142,-33.031925,18400.0,133.56,305
45.029903,-32.613266,18400.0,125.1,305
45.241283,-32.308037,18500.0,133.74,308
43.480114,14.613575,18600.0,40.87,314
43.284016,12.990421,14900.0,38.04,310
43.206097,14.485348,15200.0,42.44,317
37.562828,10.312795,15300.0,36.85,291
34.236526,17.937407,18500.0,25.4,286
32.920643,0.30594,18700.0,50.66,235
32.921188,0.305838,18700.0,50.03,234
32.898254,0.285927,18000.0,49.39,234
32.844639,0.191315,18400.0,48.85,233
44.410679,12.709323,15700.0,41.34,302
44.264954,-33.07589,16100.0,108.35,304
42.781971,14.097025,18000.0,33.27,307
32.886524,0.243247,18700.0,49.68,234
45.461948,-33.206081,18500.0,136.54,303
45.296047,-32.852657,18400.0,134.18,305
45.270279,-32.834038,18400.0,130.89,305
45.000179,-33.104645,18400.0,122.74,304
44.926315,-32.829296,18300.0,121.39,307
44.5769,-33.15575,18500.0,114.63,304
43.207874,14.378763,15400.0,41.58,318
42.965286,14.152092,15400.0,37.5,316
39.674686,10.444133,16400.0,43.46,290
39.605042,10.514601,16500.0,43.04,295
39.077591,10.773306,18100.0,46.54,300
34.166561,17.640617,18600.0,24.73,288
34.202839,17.83131,18500.0,24.52,286
36.99456,-24.339582,18600.0,81.38,317
35.828918,-25.900934,18700.0,55.29,318
45.180656,12.248737,16400.0,46.3,282
35.126659,-26.61776,17900.0,51.52,318
35.939037,-26.261845,17800.0,52.91,318
35.208183,-20.980236,17400.0,70.16,324
35.254478,-21.476126,18400.0,62.67,323
45.966557,13.939865,15300.0,50.0,290
35.607048,-26.649195,18400.0,50.8,317
35.06321,-21.087294,17400.0,67.93,324
35.038673,-21.044643,18700.0,68.54,324
45.392845,12.192908,18400.0,47.13,278
34.902893,-20.810196,17200.0,68.49,325
45.134518,14.007753,15200.0,45.01,290
44.145016,11.579253,16000.0,41.71,275
44.338356,11.402535,16700.0,42.75,272
47.861618,17.005108,18300.0,69.77,307
43.209606,14.674876,15900.0,43.63,316
44.307365,11.350372,17600.0,41.47,272
43.288559,14.351315,16300.0,41.57,312
43.13522,-33.677288,16900.0,101.48,308
36.937893,-23.992901,18700.0,83.19,319
45.116749,14.147388,18100.0,44.09,290
35.051472,-21.084812,17400.0,69.48,325
45.001751,13.954893,15100.0,43.86,293
45.732117,13.449761,17700.0,43.98,280
45.832245,13.321235,18200.0,45.05,278
44.107006,11.393901,17400.0,40.66,275
43.873978,11.558569,16100.0,40.16,275
35.130569,-21.138958,17200.0,69.21,324
35.874641,-26.008604,18600.0,54.68,318
43.245293,-33.733135,16200.0,99.89,306
36.715408,-24.230249,18600.0,81.65,318
44.398426,11.631062,15800.0,42.49,274
42.71619,13.766541,18000.0,39.79,317
36.537975,-23.003462,17200.0,75.51,320
45.610943,13.267511,16500.0,44.27,279
42.577873,13.733327,18700.0,41.96,319
47.230953,17.703619,17400.0,79.11,312
46.633904,16.386421,17700.0,59.13,306
36.573704,-23.019976,17400.0,91.6,318
32.513809,-0.486859,16700.0,51.49,230
47.919914,17.294748,18100.0,68.38,308
47.120678,17.829218,18000.0,65.18,309
46.648891,16.717661,16000.0,68.18,310
44.475292,13.858384,14800.0,44.29,300
44.715977,-32.333664,16900.0,119.57,307
42.915573,14.461967,15300.0,41.53,321
35.271904,-21.335392,18600.0,68.13,324
36.777641,-23.619858,17000.0,82.94,319
36.725155,-23.308939,17500.0,92.38,316
36.632408,-23.173521,17000.0,91.78,317
35.133663,-21.129591,16900.0,68.39,324
31.539427,-1.423134,17200.0,51.77,230
45.817852,13.121227,18300.0,46.24,287
44.993801,-32.265785,17100.0,123.64,303
44.75127,-32.466255,16900.0,123.28,308
44.58849,-32.913437,16800.0,117.95,305
44.546902,-32.746384,16300.0,117.16,307
44.540909,11.244209,17600.0,42.44,270
44.547993,-32.661308,16600.0,117.31,307
43.192257,-33.747746,17700.0,97.02,300
39.920742,8.513464,18100.0,33.63,276
39.188744,10.646008,16100.0,44.78,299
38.958752,10.337802,16900.0,43.67,296
38.942242,10.619689,16900.0,44.85,300
32.683079,-0.404384,18400.0,51.15,231
31.617998,-1.533769,17000.0,54.53,230
31.436092,-1.468326,17300.0,50.7,230
47.799759,17.317429,18500.0,69.17,309
47.40329,17.364464,17100.0,68.24,310
47.247601,17.643969,17600.0,65.1,309
45.458954,-32.226551,18400.0,123.43,304
44.763611,-32.42585,17000.0,120.75,308
43.926098,11.362893,17600.0,41.29,274
41.842514,13.511156,15700.0,38.36,313
39.477467,10.578142,15200.0,42.86,294
39.486492,10.584739,15200.0,42.89,296
39.416378,10.619796,15300.0,43.37,298
39.424496,10.57581,15300.0,43.02,295
32.790192,-0.276646,18000.0,50.39,232
32.765411,-0.291086,16600.0,49.9,231
32.7547,-0.316629,17200.0,49.85,231
44.43634,11.577183,16600.0,41.34,274
35.244034,-21.134773,16500.0,71.81,326
34.96151,-20.978043,18000.0,70.33,326
47.35783,17.608561,17500.0,69.15,312
47.226135,17.721388,17700.0,65.45,309
47.077133,17.889763,18700.0,74.35,312
45.645264,13.18759,16000.0,45.99,287
45.354393,-32.383064,17600.0,128.53,305
45.18951,-32.794571,17100.0,133.82,304
45.106747,-32.535889,17100.0,127.38,305
45.155251,-32.51807,17200.0,128.18,305
44.816658,-32.72438,17000.0,122.12,307
44.681351,-32.701126,16800.0,121.22,307
42.633053,13.808436,16800.0,41.8,320
42.426895,10.120353,17300.0,33.38,271
41.865543,13.41404,17800.0,42.05,314
42.098667,13.595975,18500.0,40.77,322
42.000954,13.55932,17300.0,40.36,320
39.709446,10.526731,15800.0,43.66,293
39.814392,10.426967,16300.0,44.42,288
39.507565,10.578457,15200.0,42.91,296
37.259735,10.267365,15500.0,37.48,294
37.217358,10.26282,15500.0,37.25,294
37.200294,10.267788,15700.0,37.33,294
36.585892,25.044504,18400.0,67.56,280
32.728054,-0.446594,17500.0,53.44,231
32.517883,-0.552768,16800.0,54.98,231
43.179214,-33.563915,15900.0,102.5,306
43.033676,-33.6147,18200.0,98.81,300
36.63522,-23.190521,17200.0,91.98,318
47.411999,17.522469,17100.0,69.78,311
47.475422,17.49567,17400.0,68.86,311
47.342232,17.586767,17200.0,65.16,308
47.123806,17.767988,17600.0,64.6,309
46.53059,16.636744,14900.0,67.74,310
45.855743,-33.385555,17600.0,141.37,302
45.637173,-32.995224,17500.0,138.0,303
45.550808,-32.870827,17300.0,138.11,304
45.663322,-32.669525,18300.0,136.25,305
