# time=2019-03-06T13:00:00Z
lat,lon,pressure,ff,dd
55.723133,11.59883,28900.0,71.89,279
48.697048,11.080968,24700.0,41.63,263
48.808372,8.84801,24400.0,51.25,250
46.845745,12.567205,24400.0,49.02,278
46.864105,10.24073,24200.0,41.55,265
46.164833,10.940212,26200.0,46.77,255
45.892109,11.190556,25700.0,49.43,264
47.270195,-29.440096,25600.0,116.98,297
46.412369,-29.804644,26500.0,114.0,294
37.988762,-26.532257,25400.0,61.96,313
37.728008,-26.589308,25300.0,61.01,312
37.804878,-26.796968,28000.0,61.95,311
37.698853,-26.456694,25100.0,63.35,313
37.54121,-26.107344,24200.0,67.93,315
37.243244,-25.756552,23900.0,67.45,315
39.678719,-29.159138,24000.0,81.04,311
40.203152,-30.428324,23900.0,91.81,307
41.811974,7.062923,26500.0,36.88,237
39.168926,-31.454607,28400.0,59.7,309
41.510925,6.982639,28400.0,35.17,235
34.945942,-21.586773,24400.0,59.78,323
40.929489,-35.108898,27000.0,72.55,288
39.356098,-33.546299,26400.0,59.28,311
40.254337,-35.528484,26400.0,67.2,294
38.214367,7.678763,26100.0,32.87,275
41.457478,3.579667,26200.0,51.33,223
37.718731,4.658369,29500.0,35.79,243
35.250153,18.289995,28300.0,25.15,298
35.472637,19.033138,26500.0,21.52,298
35.244389,19.099594,27200.0,22.69,297
38.462036,3.72097,28900.0,41.47,241
37.839745,4.644628,29500.0,38.32,244
35.130123,17.879271,29600.0,25.09,297
38.4776,3.376173,28300.0,39.71,239
37.976036,4.309165,28600.0,44.05,243
54.71664,14.651765,29300.0,86.37,295
54.408932,14.525562,29200.0,85.14,292
53.52515,13.622418,29300.0,63.82,294
55.66217,12.095599,29500.0,71.28,280
55.277576,11.747283,29900.0,60.95,280
54.009972,12.951061,29000.0,72.86,290
53.686699,13.032018,28600.0,76.53,287
55.441944,11.477393,28600.0,62.12,275
53.336811,9.692704,28200.0,51.4,260
52.26741,9.488346,25000.0,53.99,264
48.701801,10.901958,24300.0,34.97,265
49.166058,9.346997,24000.0,49.55,251
44.377563,-22.908413,27700.0,127.77,314
45.181812,-24.114204,25500.0,126.81,311
44.753399,-23.716526,27200.0,128.69,314
44.42989,-23.218082,28800.0,129.4,315
47.357456,11.267531,24000.0,41.73,264
45.813713,31.045265,29200.0,27.09,261
51.054867,2.357527,29900.0,61.11,213
49.681145,3.503553,29800.0,60.79,216
48.86013,4.717506,29400.0,52.19,226
46.865276,8.645267,29600.0,44.01,238
46.119034,10.357499,25600.0,42.41,251
46.288654,-28.651106,26600.0,116.24,299
45.057137,8.253618,29300.0,45.22,242
40.165371,-28.167154,25400.0,85.2,311
37.720974,-26.70369,25600.0,61.33,311
39.39257,-30.759953,25900.0,65.45,303
39.303322,-32.719254,26200.0,65.26,313
39.946213,-34.359684,25200.0,53.46,288
38.969402,-32.908535,26400.0,56.45,312
40.555305,-34.897701,27300.0,55.95,288
40.667355,-35.098946,27500.0,62.02,293
40.939064,3.618756,27300.0,52.51,222
38.7938,6.206335,28100.0,34.95,249
39.249676,4.729839,24800.0,47.63,238
38.919582,4.518359,24300.0,42.5,240
38.58572,3.582452,26800.0,39.62,241
38.11615,5.228771,25400.0,35.85,249
38.719074,4.047406,26100.0,38.58,241
35.498768,18.039663,30000.0,23.98,296
38.486485,3.715395,27100.0,39.74,240
38.449619,3.906583,29400.0,42.01,240
36.590961,2.42244,25100.0,57.8,241
37.959091,-26.252388,24400.0,67.49,314
41.779755,7.307524,27500.0,34.89,236
38.248821,2.714821,27700.0,41.84,241
54.520615,14.127265,28700.0,78.81,290
46.781208,10.996724,24600.0,42.22,262
47.895172,-29.652824,26900.0,119.46,292
47.643929,-29.987282,26600.0,118.08,292
47.354328,-30.405088,26000.0,118.54,289
39.224609,4.750383,23900.0,44.79,235
38.488701,3.173373,27600.0,40.6,246
35.376331,18.555168,27200.0,23.63,295
38.247501,2.40217,27600.0,43.85,240
49.05093,10.726359,24300.0,35.63,264
50.031639,6.313889,27700.0,42.97,230
40.965004,-32.606377,26600.0,89.38,296
49.245499,9.145124,24300.0,50.85,252
50.969036,4.277681,28600.0,63.06,218
44.96888,8.271386,27100.0,45.92,245
38.848259,-32.581741,26400.0,60.11,313
38.643497,3.200757,28600.0,37.31,245
38.265331,2.488309,28200.0,50.0,240
48.176369,8.377595,24500.0,48.65,247
37.672928,-26.57782,25200.0,62.34,312
40.625351,-30.836084,23900.0,94.69,305
40.10463,-33.224743,25000.0,71.62,293
52.663319,8.645374,25200.0,48.27,251
49.18391,9.724778,24100.0,41.45,251
50.889317,6.652473,29400.0,45.21,235
44.068089,-22.438585,29300.0,125.73,317
44.395676,-22.746962,28500.0,127.89,316
43.90144,15.459333,24100.0,45.54,310
47.99715,-29.290716,27100.0,122.84,292
45.799564,-28.802999,27400.0,107.91,299
40.443348,-28.875048,26300.0,84.88,311
36.21579,2.512849,24200.0,60.81,243
36.110874,2.373202,24300.0,63.09,243
36.044876,2.402276,24000.0,61.59,242
53.541069,9.159198,28000.0,51.06,261
41.908817,7.409329,27000.0,34.27,235
39.556152,-32.392662,25700.0,66.74,299
33.944462,-0.910525,25100.0,52.36,237
53.836842,9.334028,28100.0,51.17,264
48.366337,-30.68532,28700.0,127.19,288
48.269848,-31.729214,29800.0,125.78,286
39.149918,3.380982,28700.0,45.15,224
38.171326,4.916662,24100.0,36.92,243
35.773514,1.458063,29300.0,43.9,237
35.727413,1.862925,24500.0,61.4,240
47.701347,9.74671,24500.0,42.46,257
46.032642,12.074835,24700.0,49.19,269
43.017986,7.332461,26200.0,35.68,250
44.955971,-34.385292,25100.0,116.64,287
41.830612,4.235098,25300.0,45.16,234
55.207497,12.67124,30000.0,70.77,282
53.598404,8.596173,26600.0,49.87,252
51.208416,6.192772,29300.0,52.51,236
46.118233,11.845874,25400.0,48.59,267
48.334492,4.971089,28500.0,54.4,223
39.7281,-32.961853,24900.0,62.0,296
38.726128,3.518153,27300.0,37.94,244
38.736908,3.680908,27700.0,39.34,245
38.595108,3.380244,27800.0,40.62,244
37.829308,1.283978,27900.0,49.41,237
44.453495,-22.870077,28600.0,130.26,315
48.847988,10.165833,24300.0,45.03,257
45.961552,11.9598,24600.0,48.44,269
45.925987,-35.214542,26100.0,122.3,287
45.058483,-34.834946,25000.0,113.33,288
43.505783,-35.810005,24000.0,92.21,288
40.864525,-31.588089,25500.0,87.26,300
40.043179,-31.73683,26200.0,72.39,302
42.793343,-37.775585,29700.0,73.76,277
39.655689,-32.323692,25700.0,69.59,298
36.999912,-27.014761,28500.0,64.26,318
37.698933,-26.993139,28900.0,62.61,311
39.788258,-34.507107,26600.0,53.16,295
37.90202,2.809777,26600.0,48.1,238
36.256077,0.129732,27600.0,49.45,234
35.857563,3.579963,25300.0,55.17,250
35.833271,3.795503,26300.0,54.74,248
34.055233,-0.255143,27000.0,55.49,237
54.946697,13.54841,29200.0,77.09,289
49.302689,9.846681,24200.0,37.15,261
44.731956,-23.240477,26300.0,123.54,313
51.618671,2.057496,27300.0,67.94,208
50.862801,4.255953,29800.0,60.49,218
48.453796,-30.617342,28700.0,128.28,288
46.939053,8.218009,27200.0,44.3,236
40.120567,-30.808994,24100.0,82.86,308
40.703762,8.316418,26000.0,24.31,250
41.177956,-37.834698,28100.0,62.94,276
41.083263,-38.420963,28900.0,60.26,276
38.617828,3.771866,27100.0,40.19,239
38.016106,1.814845,28300.0,48.79,238
37.467697,1.063178,27800.0,48.87,235
37.529812,1.229034,28300.0,48.37,236
33.881073,-0.864169,25200.0,54.72,237
53.473728,8.847691,26800.0,46.45,255
44.163105,15.291482,24000.0,46.13,310
45.837112,-35.415478,26500.0,121.58,286
43.590481,-36.728195,28600.0,82.25,284
39.635742,-31.204905,25300.0,70.6,303
41.350414,-37.508053,28400.0,64.99,276
38.262814,5.083028,24000.0,35.59,246
37.363033,0.93432,26800.0,50.07,235
37.205647,0.691754,27200.0,48.76,232
36.298229,2.531617,24300.0,55.23,242
53.881115,10.042803,28300.0,54.73,263
44.836224,-23.695461,26100.0,124.01,312
44.571194,-34.021679,24600.0,114.09,289
43.356407,-36.149235,25700.0,88.31,290
42.953018,-37.771297,29100.0,80.72,276
39.797081,-33.420895,24500.0,58.31,302
39.109974,4.28803,24800.0,45.6,239
35.39286,19.070129,27700.0,21.25,295
38.022881,2.153284,27600.0,42.0,240
37.643356,1.304522,28300.0,49.8,236
53.79414,8.542862,26800.0,54.91,249
47.943024,10.487374,24600.0,42.74,258
39.604836,-30.811426,24100.0,75.39,308
42.613911,-38.12635,29300.0,72.3,275
39.905907,-34.289143,25600.0,56.71,298
37.29142,0.8969,27300.0,48.73,231
