# time=2019-03-06T12:45:00Z
lat,lon,pressure,ff,dd
34.045261,-14.568729,67700.0,19.66,309
33.551998,-16.132303,69700.0,21.24,329
33.635719,-16.457886,69900.0,19.91,329
31.327019,-20.682371,69300.0,18.15,359
37.718945,-19.64497,69500.0,28.69,311
32.519417,-21.675632,68100.0,14.92,354
32.524841,-21.503675,68800.0,13.96,353
32.379654,-21.89855,68100.0,15.39,354
32.381989,-21.237316,68100.0,14.77,355
32.306076,-21.646955,68000.0,14.98,357
32.290539,-21.701834,68000.0,14.96,357
32.202007,-21.224998,68200.0,15.33,356
32.147274,-21.442352,68200.0,15.14,358
32.12183,-21.67499,68100.0,14.95,0
32.065094,-21.536407,68300.0,15.24,358
31.591288,-20.750324,68800.0,17.5,359
31.561266,-22.330383,68100.0,14.28,8
31.564493,-21.623398,68700.0,16.13,1
31.593935,-21.418827,68900.0,17.11,0
31.539484,-21.378342,68500.0,16.86,358
31.554371,-21.235458,68700.0,17.33,358
30.812366,-23.972755,68800.0,15.13,9
30.670439,-23.745394,69400.0,15.26,7
30.579079,-23.570099,69800.0,14.9,8
30.528416,-23.489964,69900.0,14.87,8
30.022835,-24.64986,67600.0,14.87,18
29.932751,-24.203194,68300.0,15.04,18
29.853323,-23.990292,68400.0,15.35,18
29.834711,-23.558247,69400.0,15.2,19
29.758881,-22.785561,69200.0,14.75,16
29.893198,-24.774107,68800.0,14.66,19
29.76034,-23.373611,69100.0,15.12,18
29.029537,-23.628517,69500.0,14.36,26
28.33238,-24.335226,69900.0,12.26,27
28.249287,-24.102736,69200.0,16.68,28
28.182407,-23.870008,69000.0,15.81,29
28.185707,-23.734995,69300.0,15.78,28
28.265629,-24.190744,69100.0,15.27,32
28.205385,-24.201838,69100.0,16.88,27
28.057898,-24.264864,68000.0,14.94,31
27.986494,-24.055603,68400.0,15.6,28
27.406652,-25.335205,69200.0,18.4,47
27.400179,-24.825726,69300.0,15.6,43
27.349945,-25.035912,69700.0,17.34,44
27.396935,-24.992403,69500.0,16.93,44
27.366838,-24.742371,69500.0,15.44,41
27.204361,-24.002752,69500.0,15.27,35
27.377886,-24.982201,69500.0,17.15,44
27.100765,-26.085348,69300.0,15.25,44
26.243546,-24.421633,69100.0,16.75,36
25.840311,-24.278444,67800.0,14.59,45
25.764875,-24.942156,68300.0,15.52,50
25.768188,-24.894543,68300.0,14.83,47
25.828089,-25.205931,69100.0,15.01,49
25.817495,-26.706369,69200.0,15.14,53
25.764421,-25.076828,69300.0,14.27,50
32.520462,-21.432346,68100.0,14.63,351
32.405956,-21.679819,68000.0,14.94,357
32.409679,-21.501759,68200.0,14.38,354
32.404148,-22.23975,68200.0,15.38,353
32.270351,-21.475494,68100.0,14.68,356
32.286446,-21.455729,68200.0,14.69,355
32.240971,-21.841257,67900.0,14.74,358
32.17128,-21.571774,68100.0,15.28,358
32.177315,-21.361242,68400.0,15.55,356
31.993986,-22.533907,69900.0,11.92,357
