# time=2019-03-06T13:00:00Z
lat,lon,pressure,ff,dd
36.464497,19.255428,49800.0,23.51,295
36.044365,18.607077,46000.0,23.29,291
36.646217,18.915394,45600.0,23.35,294
36.582546,19.086777,43000.0,23.04,296
36.636204,18.961611,48900.0,23.29,292
36.038857,19.086575,48300.0,23.38,294
37.265881,6.806273,47000.0,25.63,262
37.154884,7.011512,47800.0,25.54,266
37.101707,15.635483,46400.0,14.28,276
36.61768,18.69668,47400.0,25.26,291
36.984863,15.714178,48200.0,14.26,276
37.461449,6.336943,47800.0,27.18,260
37.102261,6.498555,46900.0,25.8,265
37.642792,6.375918,44600.0,27.89,255
37.264252,15.488519,49100.0,13.25,277
37.48526,6.251762,45100.0,27.43,255
37.132919,6.453929,47000.0,25.73,263
35.803612,18.624588,45600.0,22.47,290
39.580769,-40.345291,46500.0,43.78,260
39.71957,-41.155273,49900.0,43.8,259
37.939808,6.408375,46600.0,28.63,253
37.743999,6.261995,44500.0,28.24,254
37.171669,15.532409,49500.0,13.75,275
36.664661,18.052277,47300.0,23.83,283
35.832943,18.199444,43700.0,22.6,288
36.022652,19.356794,47500.0,23.13,292
46.400261,-4.647493,48200.0,42.61,207
37.521004,6.31005,47500.0,27.97,260
36.932255,6.384835,45800.0,26.1,266
36.910717,6.395615,46800.0,25.26,266
37.179287,15.480115,49600.0,13.81,279
36.715885,18.601475,43200.0,22.64,290
36.852619,17.644747,49000.0,21.07,289
36.014103,19.302645,48200.0,22.99,295
35.56102,18.213045,42700.0,21.87,289
35.656963,18.720886,46300.0,22.53,292
56.145992,24.065056,49700.0,28.48,299
47.008896,1.823747,48000.0,40.8,224
37.878868,6.245086,41900.0,30.09,253
56.190887,24.092667,48900.0,28.55,298
56.141891,24.062733,49800.0,28.55,299
38.694,-20.661268,44900.0,31.17,306
37.880142,6.273417,44000.0,29.64,252
37.194889,15.370157,47300.0,12.58,275
36.794273,6.298688,45500.0,26.08,266
36.750973,6.504373,46200.0,25.62,264
36.693619,6.442256,46400.0,25.38,266
36.658878,6.521301,46100.0,24.29,269
36.577438,6.424137,46400.0,25.94,268
36.836746,17.627466,49800.0,21.26,291
35.774845,18.02846,43700.0,22.99,287
35.674908,17.921101,43000.0,22.9,288
35.65543,18.128096,42200.0,22.92,288
35.618988,18.449484,44400.0,22.46,290
53.674419,-1.219973,49400.0,39.77,208
53.454269,-1.562628,50000.0,39.3,209
53.66563,-1.119026,49700.0,40.45,208
46.927494,1.714052,49100.0,40.3,214
46.931438,1.798309,47200.0,42.54,216
46.867851,1.899605,45300.0,43.7,221
46.275097,33.055611,50000.0,8.5,288
39.784267,-40.696404,48400.0,43.69,259
39.569611,-40.549488,49700.0,40.36,257
56.201405,24.20299,49500.0,28.42,301
52.348621,-25.709448,48900.0,34.4,275
52.046181,-23.277157,47600.0,14.61,281
51.758617,-23.450907,49100.0,15.67,284
46.24847,33.004639,49800.0,8.16,285
43.668659,31.508249,49000.0,23.07,291
43.664375,31.584747,47500.0,23.32,292
39.693462,-19.681789,49200.0,28.74,304
36.882862,5.989988,41300.0,26.76,263
37.19455,15.345417,46800.0,13.24,282
36.997799,18.033415,44100.0,23.84,284
37.041714,17.566433,41100.0,20.8,290
37.012188,17.677725,42300.0,21.85,286
36.894249,18.362328,44900.0,23.32,286
36.837795,18.106874,49200.0,23.32,285
36.566654,6.478118,45100.0,25.03,266
36.835472,17.742386,49400.0,22.28,286
36.590202,17.377899,45300.0,20.9,277
36.084438,18.316751,46600.0,23.51,286
35.651062,19.088438,43600.0,21.75,294
35.82235,19.589222,48800.0,20.89,296
53.752048,-6.037077,46300.0,25.3,203
53.564709,-6.048149,49600.0,26.74,200
52.067661,-4.363591,49500.0,35.73,210
53.673515,-5.857942,40100.0,27.78,203
35.542633,19.391373,46000.0,24.4,297
35.553177,19.441473,42900.0,24.45,300
35.570591,19.546268,43100.0,24.63,299
35.479122,18.998896,41900.0,22.91,296
35.904911,19.580608,46200.0,24.53,297
36.34206,6.873922,45300.0,26.17,266
56.669083,24.014143,49200.0,31.83,293
