# time=2019-03-06T12:45:00Z
lat,lon,pressure,ff,dd
33.986057,27.527151,83600.0,13.64,258
33.379974,27.057352,81400.0,13.14,269
33.879642,27.277056,82100.0,14.23,262
33.305401,26.063643,82500.0,14.94,269
33.314678,26.366604,82400.0,14.86,269
33.198555,26.566586,81300.0,14.05,265
32.671597,25.994917,82700.0,13.82,267
32.624348,26.114351,82100.0,13.1,266
34.108437,26.160694,82400.0,16.52,266
34.072311,26.309935,82400.0,16.61,264
34.040619,26.79196,82000.0,17.33,258
34.022358,27.048708,81900.0,16.54,257
33.951668,26.151976,82400.0,16.01,266
33.962555,26.532797,82200.0,15.86,264
33.583664,25.769472,82600.0,14.54,273
33.52898,26.614571,82400.0,14.66,268
50.547825,27.865871,83800.0,16.91,305
50.544514,27.923473,84000.0,16.78,303
50.367928,27.031979,80800.0,18.14,306
34.568348,29.715677,80200.0,16.15,259
32.573017,26.12674,82100.0,12.54,264
34.542282,29.682285,81700.0,14.11,264
34.549656,29.699217,80200.0,15.5,260
33.585976,26.778381,82100.0,14.36,268
51.360905,27.317099,80200.0,17.66,307
39.328644,-9.745585,80700.0,36.3,287
38.347511,-11.456683,81100.0,34.63,303
38.330803,-11.296377,81200.0,34.63,302
38.054977,-12.333695,84000.0,26.71,306
37.117741,-10.893944,88300.0,27.41,307
33.326805,-15.121189,81200.0,19.5,328
32.955753,-15.376818,80900.0,17.38,327
32.964767,-13.390125,82200.0,21.27,319
32.822903,-15.521132,80600.0,16.47,328
32.800755,-15.272717,81900.0,16.28,326
32.713886,-13.326967,81400.0,20.23,308
32.691116,-13.118878,81200.0,20.67,307
32.557438,-13.250474,81800.0,19.37,308
32.360153,-13.25913,82000.0,19.91,308
30.916794,-14.768527,80800.0,15.18,329
30.744932,-16.055788,86500.0,15.82,343
30.74432,-15.531429,82400.0,16.63,343
30.440945,-15.0859,81700.0,15.45,335
29.662626,-15.829841,84700.0,15.65,341
29.53829,-15.980142,84700.0,15.98,342
29.305042,-16.67898,82100.0,14.38,347
29.189451,-17.166847,84600.0,14.53,0
27.144758,-14.127411,84900.0,15.18,336
37.253731,-11.758738,80100.0,27.84,308
36.052681,-9.788623,82100.0,27.9,304
36.430717,39.315987,83400.0,11.56,279
33.025803,-15.183717,81400.0,18.39,329
33.060341,-14.512495,80300.0,17.38,321
32.905437,-13.186955,82100.0,21.01,319
32.825962,-15.005308,82300.0,16.86,327
32.97625,-12.839086,80200.0,20.42,318
32.761646,-13.249755,82500.0,21.23,308
32.722881,-15.103281,82900.0,16.77,328
32.663033,-14.865788,82700.0,17.16,329
32.069489,-15.593476,80100.0,14.91,324
32.554745,-13.372302,80700.0,19.03,321
32.305199,-13.27951,80800.0,19.0,322
30.704041,-15.190143,81000.0,16.16,340
30.678146,-14.923079,81000.0,14.76,332
30.666111,-14.856462,81500.0,15.44,328
30.845148,-13.474469,81300.0,17.38,328
30.587067,-16.329332,88600.0,16.6,343
30.316908,-15.232104,81100.0,18.04,341
30.347975,-14.961329,83000.0,15.59,336
30.203247,-14.67546,85600.0,15.72,335
30.083609,-15.205873,81200.0,16.61,340
30.191872,-15.004775,83700.0,15.47,338
29.742718,-15.689984,82400.0,13.74,336
29.825714,-14.29275,86200.0,18.07,341
29.716805,-16.785732,82000.0,13.97,347
29.55884,-16.211243,81700.0,14.09,344
29.770863,-15.365576,83300.0,14.92,334
29.594059,-15.60383,83300.0,15.35,335
29.621468,-15.061364,84900.0,14.1,336
29.684826,-14.161291,86700.0,15.06,334
29.306463,-17.028246,86100.0,14.88,353
29.165728,-17.402283,86200.0,14.03,353
29.150997,-16.90877,83100.0,13.82,351
29.221533,-15.825346,85400.0,15.73,344
29.335365,-15.462865,86100.0,16.92,338
28.760742,-14.913467,87000.0,16.09,337
28.696453,-14.680891,86200.0,15.74,335
28.872023,-17.314882,83600.0,11.78,351
44.352467,-13.120026,83000.0,40.72,324
44.144234,-13.628172,84800.0,41.04,320
43.955502,-13.188371,87400.0,41.65,320
44.273735,-13.372741,83100.0,40.5,322
43.953911,-12.78914,86500.0,43.42,320
42.934929,-13.568193,81000.0,37.38,314
40.120075,-14.28187,85800.0,37.77,313
40.160801,-15.285399,83900.0,33.31,315
39.980621,-14.428135,81400.0,33.89,314
39.726322,-14.107344,80200.0,33.93,313
39.627243,-13.979327,80400.0,34.66,311
40.112267,-15.450014,83800.0,29.9,313
39.982304,-15.107794,83200.0,32.13,315
37.194386,-16.988758,82600.0,28.06,315
36.141178,-15.567475,80900.0,25.85,315
36.221973,-14.975279,82100.0,26.54,317
36.025749,-15.436927,82900.0,25.88,317
35.820694,-14.907021,84500.0,25.43,318
32.874184,-18.561041,80900.0,17.99,343
32.523994,-18.680557,80800.0,17.09,345
32.367489,-19.092527,80900.0,17.35,347
32.263279,-18.418325,83200.0,17.28,346
32.177525,-18.208475,82800.0,17.42,346
32.209301,-19.003864,81800.0,17.84,349
32.366985,-18.765722,81000.0,17.54,346
31.948784,-17.302555,83600.0,18.85,346
31.792847,-17.503935,82400.0,18.68,345
32.146301,-19.363329,81100.0,17.75,347
31.464451,-16.79545,81200.0,16.25,346
30.744013,-16.450724,85900.0,15.71,341
30.523682,-19.756756,81600.0,17.69,353
31.495241,-10.710993,84000.0,13.45,264
30.551893,-19.999031,81800.0,17.31,357
30.15064,-18.721895,82600.0,12.34,344
30.160978,-17.930962,81100.0,15.14,350
30.081457,-17.653719,81400.0,18.39,341
29.932949,-18.682444,85200.0,16.16,4
29.971115,-18.237707,80400.0,13.22,359
29.646183,-14.069345,83900.0,14.14,331
29.766932,-18.78896,88600.0,16.75,4
29.615898,-19.920805,80400.0,16.13,7
29.555014,-19.68668,89600.0,15.11,5
29.477293,-19.166912,89900.0,15.57,1
29.498409,-18.140089,85000.0,15.94,4
29.429964,-18.381586,89300.0,16.17,7
29.412615,-19.322739,89100.0,15.93,1
29.31151,-18.756624,85000.0,16.84,6
29.076866,-21.092499,85100.0,16.4,11
29.169453,-19.004158,85500.0,17.36,2
27.426813,-20.186251,85200.0,19.42,19
27.30979,-13.964212,84300.0,17.41,333
45.166042,-12.890293,84200.0,36.73,327
43.048382,-13.882483,81300.0,37.16,314
42.333309,-13.633743,81700.0,37.95,314
40.534248,-14.582028,86900.0,38.49,315
40.270424,-14.496603,86200.0,37.65,315
39.980007,-15.554452,83200.0,28.83,313
39.684948,-15.005531,84000.0,31.96,313
38.535278,-12.51117,83000.0,35.26,307
35.940174,-15.18546,83500.0,25.98,316
35.61705,-14.446246,84500.0,25.11,317
34.890079,-10.346305,82300.0,25.57,291
36.252598,39.559181,82500.0,17.3,290
33.056755,-15.562326,80200.0,19.46,330
32.229774,-18.118549,83100.0,17.42,346
31.978905,-19.097109,81000.0,17.65,348
33.31274,25.468098,82600.0,13.45,275
30.796551,-19.612532,82100.0,15.93,354
30.778267,-17.990232,81300.0,17.73,344
30.554005,-15.431501,81400.0,17.67,342
30.304579,-19.022385,85900.0,17.2,355
30.250053,-14.408789,82900.0,15.95,330
30.151054,-19.802832,82100.0,17.19,353
30.199467,-19.324875,80200.0,16.08,354
29.825777,-14.143006,82800.0,14.74,326
29.746788,-20.149082,80900.0,15.92,3
29.768566,-19.862291,87600.0,16.58,355
