# time=2019-03-06T12:15:00Z
lat,lon,pressure,ff,dd
48.354794,14.917526,21500.0,65.58,297
48.182968,11.235312,23800.0,43.94,263
44.305363,14.335393,21800.0,44.33,300
37.351933,-25.934986,22900.0,69.65,313
36.222794,-23.354786,20700.0,86.21,319
36.693523,-24.576799,21200.0,75.37,316
36.977524,-25.493383,21800.0,71.99,313
36.256207,-24.403244,20900.0,74.31,316
35.491966,-23.513929,20700.0,78.51,321
36.304321,-24.141022,20600.0,79.14,318
35.55986,-22.162064,20800.0,66.81,321
35.618427,1.762025,22700.0,60.04,242
34.619598,0.120894,22700.0,60.91,234
48.622021,14.782087,21300.0,59.11,291
43.90604,14.869006,20800.0,46.69,309
47.234871,10.509295,23700.0,43.02,256
42.843937,8.376293,22200.0,35.47,250
36.968662,-25.335588,22200.0,68.01,313
35.88504,-24.279696,21600.0,77.56,319
35.636555,-23.759356,21200.0,77.67,319
36.132854,-26.18219,19600.0,61.55,320
35.486248,-24.117466,23200.0,68.17,320
35.275745,-24.108847,21400.0,67.56,316
35.45425,-27.15925,23200.0,47.56,314
38.673527,3.926344,23400.0,44.62,240
38.556049,4.085728,22600.0,41.92,238
36.024731,1.844166,23000.0,58.85,243
34.72702,0.201281,22700.0,61.0,235
48.964581,14.380388,21100.0,59.55,290
35.209534,1.158054,23500.0,62.02,240
36.016037,-25.618961,19500.0,61.02,321
35.987827,-25.138622,21300.0,65.54,317
38.855747,4.146023,22600.0,50.84,237
35.321266,1.479998,22800.0,61.86,239
47.163731,9.353426,23700.0,45.34,257
47.227573,9.08932,23600.0,47.24,256
36.47496,-24.026482,20500.0,79.43,317
36.270763,-26.626043,20600.0,57.98,321
48.375584,14.831249,21600.0,57.24,294
43.789089,14.69416,20400.0,45.69,305
47.013145,9.215059,23700.0,45.69,257
44.462559,11.144891,19100.0,42.71,275
36.742733,-25.367729,22200.0,69.54,313
36.528603,-26.10416,22000.0,67.49,320
36.459953,-25.754284,22100.0,66.63,316
36.194962,-25.184462,21400.0,68.0,316
35.827435,-25.562286,19500.0,59.84,321
44.232227,14.8134,22500.0,44.81,302
36.442642,-26.466013,21200.0,62.01,320
35.745232,-24.839426,21400.0,70.05,316
35.560364,-27.191732,23500.0,46.59,312
35.833733,1.675946,23100.0,62.56,239
35.69239,1.537649,23200.0,63.18,239
35.701725,1.569023,23000.0,61.15,239
35.733997,1.674421,22900.0,59.08,242
35.063747,0.501031,22800.0,60.22,237
34.811543,0.384857,22800.0,60.52,236
44.504158,-36.530472,22300.0,107.48,282
44.196152,-37.045372,22400.0,102.08,284
44.055183,-36.903812,22600.0,101.53,284
43.719166,-36.827557,21600.0,99.57,283
43.736538,-37.231716,21900.0,90.64,287
37.094994,-25.754719,22200.0,67.6,312
38.553669,4.327729,23300.0,46.13,238
43.854748,-37.413456,22700.0,95.18,282
35.624451,2.746239,23700.0,58.84,248
35.59679,2.960703,23100.0,58.92,249
33.617073,-0.951492,23700.0,58.82,233
44.82822,-36.841515,23100.0,103.52,281
36.37833,-25.240849,21900.0,70.55,313
35.609257,-22.057873,22200.0,71.06,323
35.674084,-27.359671,23500.0,44.72,311
44.500145,14.645134,23600.0,43.8,301
43.404934,-36.226692,21700.0,92.88,281
43.831562,-38.157738,23800.0,85.21,281
36.555008,-26.618269,22400.0,59.23,320
35.954357,1.728896,23700.0,56.89,243
32.770233,-2.289914,23800.0,57.26,233
43.604649,-37.619503,23700.0,93.05,284
36.779331,-25.367414,21900.0,71.92,314
32.9487,-1.934876,23800.0,58.11,235
36.255154,-23.416346,20700.0,85.78,319
36.118828,-23.287851,21000.0,84.82,321
36.830555,-26.10976,23400.0,64.09,311
49.291058,11.346544,23500.0,40.87,267
48.632557,14.57225,20900.0,62.7,290
45.749939,6.854411,23600.0,47.01,243
45.478771,6.745002,23100.0,48.2,242
44.861214,-36.978172,22700.0,111.08,282
35.814575,-24.072628,20700.0,80.2,319
36.27581,-23.875048,20600.0,86.1,319
36.765125,-26.600554,23300.0,61.7,320
35.991451,-26.307545,20400.0,54.01,318
48.617081,14.796849,21000.0,61.04,292
46.819675,6.262781,23200.0,49.16,236
43.987988,6.666873,22300.0,42.75,250
44.213322,-36.400288,21600.0,103.39,287
43.243114,-37.434227,23500.0,85.4,284
35.45937,-21.640543,21000.0,69.74,325
35.627953,-23.500103,20800.0,80.26,321
31.282759,-4.386714,22500.0,54.17,231
31.178356,-4.423489,22600.0,54.82,230
47.982685,14.015141,22100.0,62.11,290
44.563503,6.534646,23100.0,45.72,244
44.354351,6.750434,23100.0,44.33,245
44.459614,6.430416,23200.0,43.05,251
44.258953,6.641992,22900.0,43.61,249
43.858139,-36.599598,21000.0,99.17,280
35.778603,-27.333406,23100.0,48.26,314
34.871307,0.312458,22800.0,59.54,236
31.14818,-4.393097,22500.0,55.11,230
35.303871,-21.370436,18800.0,68.16,323
36.423077,-26.749588,22500.0,57.89,320
36.395939,-26.424349,21800.0,58.82,320
35.643921,-26.987356,19600.0,49.49,317
48.18441,10.815284,23800.0,43.31,263
47.399879,6.484108,21800.0,48.63,234
44.40678,14.845006,23300.0,44.54,301
47.094501,6.534671,21800.0,47.61,238
43.921486,6.567998,22600.0,44.52,243
36.78989,-25.678482,22600.0,66.48,315
36.182457,-24.449421,21100.0,73.3,318
35.784912,-23.512655,20800.0,80.92,320
35.541306,-22.83157,21300.0,79.79,323
35.334862,-21.468796,20100.0,70.73,324
48.79245,16.685629,21100.0,71.16,307
44.130653,6.454814,22500.0,40.67,251
41.124214,8.219119,23400.0,34.17,248
37.448143,-25.422653,21600.0,72.36,313
36.468475,-23.892588,20500.0,76.98,319
35.814201,-27.319744,23400.0,48.83,317
35.966507,-27.382439,23400.0,48.13,317
48.865665,16.453392,21000.0,61.01,306
47.550381,6.12316,23100.0,48.1,229
44.2603,14.494227,19100.0,44.66,302
43.987785,6.228735,22300.0,46.45,245
41.040276,-29.394838,23500.0,98.36,309
36.904072,-25.352516,21500.0,73.57,315
35.35331,-21.465342,20900.0,69.23,324
38.721359,4.001619,23700.0,48.45,237
34.713657,0.0051,23000.0,60.99,234
34.332668,-0.450924,23200.0,60.73,231
34.283363,-0.589176,23400.0,59.71,230
31.357101,-2.4568,20400.0,53.15,230
47.158276,7.170567,23800.0,48.78,236
43.878044,14.494972,19200.0,43.87,307
36.119263,-22.952774,21300.0,84.5,321
35.605907,-21.819324,21500.0,68.23,327
35.343124,-24.793005,20400.0,63.99,316
34.164398,-0.973181,23400.0,58.17,234
34.216705,-0.740519,23600.0,59.18,233
31.686501,-3.701213,22900.0,57.25,228
31.413506,-3.70226,22800.0,55.84,228
48.049267,11.158265,23700.0,40.61,253
44.090267,-36.987881,22300.0,98.24,283
39.086792,3.968723,23400.0,46.21,238
36.560879,-25.269371,21800.0,72.24,314
36.147919,-23.326027,21000.0,80.98,322
35.959629,-24.784782,21700.0,69.87,316
30.195559,-2.241374,21600.0,47.21,234
48.851303,16.664175,21200.0,70.91,309
48.813744,16.788271,21300.0,70.49,310
48.69873,12.340745,21700.0,45.69,272
44.157352,10.960456,22300.0,42.86,264
44.150612,-36.646503,22300.0,103.82,285
43.281666,-37.16264,22500.0,84.51,283
40.513962,-28.888288,23800.0,99.55,312
36.613876,-24.151144,20500.0,81.13,318
36.775734,-24.338215,20600.0,79.11,317
35.623287,-21.667303,20800.0,64.43,326
35.457661,1.452144,23200.0,62.58,239
34.360565,-0.778143,23600.0,58.26,234
48.901947,16.65514,21100.0,71.11,307
48.829906,16.662619,21100.0,71.11,307
48.528496,16.67354,21500.0,70.1,308
48.252254,14.012798,21300.0,64.44,287
48.075317,10.949455,23800.0,41.82,264
47.113457,5.941035,22200.0,47.1,232
46.995262,6.037466,22200.0,48.74,233
46.241577,12.48076,23800.0,41.83,271
45.951195,12.55281,23700.0,43.85,270
44.622883,10.871352,21400.0,42.71,272
44.416862,7.146803,22800.0,42.01,248
44.256969,6.103516,22900.0,45.61,248
40.901371,-29.509007,23700.0,98.23,310
39.135464,4.776223,22800.0,43.05,236
36.650837,-25.133862,21500.0,73.9,315
36.105785,-24.618683,21700.0,71.38,320
38.290272,4.184852,23300.0,39.04,240
38.36208,4.442389,23700.0,37.98,239
35.581192,-24.327793,22100.0,71.15,320
35.173504,-21.307573,18900.0,67.0,322
34.374947,-0.487603,23200.0,59.96,232
31.700285,-2.947025,23000.0,54.17,227
31.573328,-2.722716,23100.0,54.11,230
31.52067,-2.931238,22400.0,54.0,228
31.344707,-3.017001,22200.0,53.87,229
31.25639,-3.266639,22800.0,53.23,229
30.054024,-2.14665,22300.0,46.28,234
48.667343,16.802324,21300.0,70.44,311
46.297867,7.225336,23800.0,46.31,240
44.935806,11.098234,21600.0,42.22,271
44.176617,11.151544,20400.0,40.28,279
43.533142,-37.107624,22600.0,89.85,284
37.097824,-24.699381,20100.0,79.5,316
36.238613,-23.432438,20700.0,86.21,320
36.299133,-27.10491,23500.0,51.61,317
35.911285,-27.076178,20500.0,50.64,318
33.960915,-1.143313,23400.0,58.07,233
29.947811,-2.276349,23400.0,45.7,235
48.711136,16.581144,21100.0,71.03,306
48.787865,16.635206,21200.0,70.83,308
48.152805,14.817634,21700.0,59.52,288
44.846729,10.444208,22900.0,44.03,267
37.141056,-26.100712,22800.0,65.09,312
36.064564,-22.949753,21200.0,80.58,322
36.649216,-25.499271,22200.0,72.47,315
36.154911,-25.610472,20900.0,64.04,317
34.43409,-0.786474,23400.0,57.79,234
47.242451,6.246606,21900.0,47.33,233
44.035152,5.837,22600.0,46.25,249
36.827908,-26.414675,23400.0,65.4,312
35.490932,1.107387,23500.0,55.95,236
34.096554,-0.878855,23700.0,58.93,232
31.131668,-3.531816,22500.0,53.63,228
30.96891,-3.199788,22900.0,52.74,230
48.984581,14.963368,22000.0,58.02,293
48.812683,15.303116,21800.0,65.59,300
48.602489,16.234283,21000.0,60.9,305
46.86639,5.763858,23500.0,45.54,234
43.800564,5.873722,22300.0,43.29,251
44.251278,-36.673733,22500.0,105.05,285
36.497757,-23.930927,20600.0,77.33,319
36.323566,-26.26585,21600.0,65.2,320
35.436752,-21.850624,21200.0,70.59,324
35.681038,-24.671013,21300.0,63.05,317
31.683994,-4.144959,22600.0,56.06,231
29.998932,-3.190814,22500.0,50.89,231
48.833858,13.857364,20300.0,66.29,286
45.884289,6.667068,22300.0,47.86,240
44.164093,11.38021,18800.0,38.51,280
36.58112,-24.037184,20500.0,77.4,318
36.061092,-22.752018,21600.0,82.31,323
35.918053,-22.963411,21300.0,79.87,323
31.305864,-4.484958,22600.0,55.42,230
30.766279,-3.260364,23000.0,52.58,230
48.881599,16.659485,21000.0,71.73,306
49.124504,14.586071,20700.0,60.69,291
48.852711,15.068561,21200.0,58.68,291
47.123524,5.707019,23500.0,48.86,228
44.141434,5.848527,23000.0,46.12,252
43.983303,6.923618,22700.0,42.71,243
43.659153,6.231733,22200.0,44.99,240
43.455746,6.165547,22600.0,45.48,245
38.310444,4.333541,23300.0,38.88,240
36.030472,-22.700459,21800.0,80.65,323
35.282711,-21.716452,19000.0,60.7,322
30.892618,-3.169333,23000.0,52.74,231
49.09774,15.110284,22100.0,56.8,294
45.877468,13.105369,23200.0,44.89,280
45.153179,15.899661,22600.0,55.31,309
44.248699,11.228459,19300.0,40.54,278
37.020737,-24.80905,20400.0,79.63,316
36.17812,-25.890633,21100.0,67.28,319
35.868046,-26.596373,19400.0,53.42,319
34.770992,-0.070445,23100.0,56.34,234
32.312527,-2.521433,23700.0,60.46,231
31.18858,-3.814368,22600.0,55.9,229
31.068209,-3.687347,22600.0,53.78,229
30.190218,-3.711187,22800.0,52.53,229
29.76775,-3.812283,22800.0,52.6,229
50.530804,9.246972,23500.0,30.97,258
49.078728,14.927814,22000.0,58.56,291
47.914028,10.678923,23700.0,42.43,261
39.399094,-28.934153,23300.0,72.0,314
36.8325,-24.777956,20800.0,78.24,316
38.425541,4.482796,22800.0,39.5,240
36.292328,-23.546961,20800.0,85.28,320
35.739548,-25.0686,20200.0,62.64,321
34.695694,0.091171,22900.0,60.16,235
34.464157,-0.199716,22600.0,61.94,232
31.376926,-4.466203,23500.0,52.07,232
30.866478,-3.211117,22900.0,53.08,231
30.598688,-3.893151,22900.0,55.57,227
30.556303,-3.201791,22200.0,51.55,231
30.253855,-3.285647,22300.0,50.67,231
29.929575,-2.20829,23100.0,45.8,235
29.237909,-3.735736,23300.0,50.32,232
49.279995,15.100205,22000.0,58.2,292
48.609047,11.561682,22800.0,43.72,265
47.772335,11.445671,23700.0,40.9,253
45.068577,11.258216,21200.0,42.37,273
44.370583,11.138918,19500.0,43.09,276
43.506828,13.148375,19000.0,39.26,301
43.343563,12.870784,19500.0,40.53,306
43.313457,5.551741,22900.0,50.27,236
36.958576,-24.574327,20000.0,80.57,317
36.889839,-24.473389,20000.0,81.82,318
36.909615,-27.532846,23800.0,58.03,320
36.066685,-26.037647,19800.0,63.25,320
34.508541,-0.558758,23200.0,58.95,234
31.100895,-4.270691,22700.0,56.18,229
30.886574,-2.905721,20700.0,51.93,230
30.830667,-4.067465,23100.0,56.54,227
30.522158,-3.616221,22800.0,52.82,229
30.152325,-3.804158,22900.0,53.9,229
49.118034,14.990527,21700.0,58.61,290
48.329914,16.413691,21400.0,70.17,305
48.659554,13.771852,20700.0,66.97,289
48.425053,15.062522,21500.0,56.37,294
48.132992,11.049683,23800.0,43.92,263
47.998394,11.104443,23800.0,43.01,263
45.661411,6.500796,22000.0,48.08,243
44.81023,10.68584,22900.0,43.64,266
47.286198,-48.519424,22500.0,136.97,244
36.453011,-26.477278,22100.0,63.69,320
35.763794,-24.421965,22100.0,71.96,320
35.716785,-24.688358,21600.0,69.79,317
37.325432,-39.363605,23500.0,36.87,273
34.642414,-0.10656,23000.0,59.71,234
