# time=2019-03-06T13:00:00Z
lat,lon,pressure,ff,dd
44.455799,13.565065,13400.0,42.4,299
44.684906,13.273429,13400.0,43.8,297
44.53384,13.519817,13400.0,42.27,300
44.416107,14.226398,14700.0,42.81,302
44.184956,14.162836,13500.0,42.78,304
44.283127,14.042604,13400.0,43.28,300
43.80759,14.316217,13900.0,42.23,305
43.920147,13.486048,14700.0,35.84,309
44.153748,13.911864,13400.0,40.61,300
44.79895,13.457032,13400.0,44.22,293
43.96516,14.114529,13500.0,43.01,303
44.135757,13.732931,13400.0,38.12,302
43.986446,13.339158,13600.0,35.69,307
43.62838,13.291304,14400.0,36.55,306
42.949429,14.816775,13600.0,41.85,321
44.240891,13.156198,13600.0,37.38,305
42.951656,14.710743,13900.0,39.83,319
44.525517,13.275605,13400.0,41.99,302
44.336815,13.527761,13400.0,39.37,303
43.70171,14.066875,13400.0,43.19,313
42.982777,14.586205,14500.0,39.33,317
42.82679,14.573434,13500.0,39.05,319
37.686913,10.831675,13400.0,47.06,299
44.911873,13.078309,13800.0,44.05,286
42.69968,14.140643,14000.0,38.87,317
41.880543,9.129207,14200.0,32.21,249
44.943134,13.342353,14400.0,44.65,293
42.809216,14.141459,13400.0,40.24,322
42.839622,14.485066,13500.0,40.43,323
42.72908,14.363598,13600.0,36.92,320
42.678322,14.398204,14200.0,35.83,315
37.926014,10.475004,13400.0,41.71,302
44.516567,13.265145,12300.0,43.29,296
44.945576,12.906267,13000.0,43.56,288
45.300568,12.748387,13800.0,46.32,281
37.985283,10.30125,13400.0,41.24,301
42.951405,15.00503,13800.0,43.39,321
43.031116,14.683313,14600.0,40.17,318
38.013248,10.365395,14100.0,41.95,302
44.733612,13.341779,12100.0,44.0,294
44.480099,14.308642,12700.0,43.2,300
44.127922,14.435524,13100.0,43.02,302
42.894283,14.206543,13400.0,39.46,317
44.192768,14.124059,12400.0,43.23,300
44.618423,13.394959,12100.0,42.99,293
43.651085,14.597013,13700.0,41.61,303
44.836624,13.522938,12100.0,44.45,290
43.145817,14.742867,14100.0,39.31,317
45.292065,12.069606,14200.0,46.34,277
44.680241,12.99706,12200.0,44.6,290
44.14333,13.549654,12700.0,39.71,303
44.025127,14.155993,12200.0,43.04,301
43.919521,14.099658,14300.0,40.1,304
43.739487,14.064582,12100.0,41.47,305
42.660366,14.752692,13900.0,40.15,324
37.946877,10.856769,14600.0,46.15,302
38.745937,11.025187,14500.0,45.65,305
37.830856,10.593059,13500.0,39.08,295
37.630882,10.573204,14500.0,37.73,294
44.585297,13.950884,12300.0,43.28,298
44.017319,13.732172,12100.0,41.31,300
43.834961,-32.158665,13400.0,102.6,297
43.123913,14.433342,12100.0,38.58,312
37.375782,10.653008,12600.0,37.9,294
37.111629,10.601278,13700.0,37.75,295
37.070843,10.59714,14200.0,37.08,295
45.038765,12.936794,13000.0,44.15,282
44.457447,14.064826,12500.0,43.18,299
44.039085,14.350495,12400.0,42.89,302
43.118198,14.94421,14200.0,41.8,320
42.81818,14.987984,12700.0,38.27,324
39.482517,11.064043,14000.0,46.6,301
39.808151,9.115623,12900.0,39.32,286
37.721451,10.759546,13500.0,38.94,294
37.525261,10.690562,12500.0,38.06,294
42.792545,14.485725,12500.0,40.11,322
43.261616,-32.266365,13200.0,103.13,313
43.174263,-32.311413,14000.0,103.18,313
40.002644,9.100526,12400.0,39.58,280
39.321583,11.03844,14000.0,45.7,303
39.658051,9.107087,12600.0,35.17,283
37.927879,10.794025,14000.0,45.54,301
37.399796,10.65755,12900.0,37.31,296
43.819233,-32.017391,14500.0,101.68,304
43.059616,-32.355713,14700.0,104.41,313
43.084732,-32.324532,14400.0,104.43,313
43.126976,14.631459,13200.0,38.81,311
42.811161,14.263757,12100.0,38.34,315
41.631306,11.362527,12000.0,35.29,295
41.299015,11.350437,13300.0,35.82,299
40.156116,8.885285,12500.0,40.88,277
38.74688,10.963531,14400.0,45.97,304
38.744457,10.888313,14500.0,46.23,301
37.741013,10.753903,13500.0,45.59,299
37.665352,10.826632,12100.0,41.94,302
37.714104,10.785707,12100.0,46.76,299
37.664143,10.780019,12100.0,46.46,299
44.449223,14.008638,12100.0,43.12,297
44.440079,13.302784,12200.0,43.39,296
44.192955,14.500747,13000.0,43.02,303
45.315689,13.016578,13400.0,45.9,283
44.710152,13.139383,12100.0,43.55,291
37.923557,10.443308,14600.0,45.33,301
44.521667,14.050769,14100.0,43.63,298
44.290627,14.151603,12800.0,43.06,299
44.833843,13.076221,12100.0,42.84,283
43.482857,-32.468533,13100.0,99.7,298
44.381466,13.932108,12400.0,43.1,298
42.52705,9.040835,13600.0,34.96,262
39.99678,9.068432,12200.0,39.29,279
38.737179,10.982578,14600.0,46.13,304
37.707783,10.523041,13400.0,45.18,299
44.054775,14.238911,12600.0,42.81,302
43.818527,14.543791,14400.0,42.39,304
44.72184,12.729593,13700.0,45.83,280
44.134197,14.154784,12300.0,42.95,300
43.888466,14.130278,12800.0,40.68,304
43.138088,-32.306641,13600.0,98.7,313
42.511642,14.210055,13000.0,39.69,322
43.93824,13.62004,13200.0,36.96,307
43.148331,13.803104,13500.0,40.22,316
43.12756,-32.453148,13600.0,99.66,300
37.741524,10.79055,12300.0,46.21,299
37.602318,10.635119,13900.0,37.63,296
37.57695,10.667993,13500.0,38.15,295
45.061302,13.488167,14600.0,43.26,288
44.852894,13.889171,14300.0,44.39,294
44.07093,14.028442,12100.0,42.2,299
43.942966,14.252687,12500.0,43.11,303
43.075554,-32.2728,14400.0,99.89,313
39.642921,8.784283,13300.0,39.34,283
39.638268,9.056331,12700.0,36.01,284
37.5205,10.683731,12500.0,38.04,295
44.577339,13.1981,12100.0,43.27,291
43.335114,-32.067085,13500.0,103.68,313
45.125862,12.153609,14700.0,46.65,276
43.854118,13.671177,13000.0,38.51,305
43.170837,14.743299,13400.0,38.54,316
39.900997,9.087442,12300.0,39.94,278
37.725491,10.721996,13500.0,38.76,296
44.506031,13.35409,12100.0,41.47,297
42.963783,15.285426,12900.0,36.91,320
43.300774,-32.230137,13100.0,102.32,313
42.345451,14.118112,14400.0,39.49,322
43.250175,-32.244228,13300.0,101.84,313
41.683743,9.280414,12900.0,34.75,265
41.483871,11.351104,12300.0,35.37,299
41.187546,11.352571,14500.0,36.15,300
44.063713,13.687674,13600.0,43.64,302
43.915794,14.244775,13600.0,45.62,306
43.853226,14.188687,13600.0,45.43,308
44.059875,14.211246,13600.0,44.49,304
